Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_Bruto;Tipo Agregado
Apartamento;Cachambi;1;0;0;40;800.0;150.0;;950.0;Apartamento
Apartamento;Estácio;2;0;0;63;1200.0;624.0;;1824.0;Apartamento
Apartamento;Barra da Tijuca;2;2;2;75;4500.0;1930.0;;6430.0;Apartamento
Apartamento;Copacabana;2;2;0;106;3200.0;900.0;150.0;4100.0;Apartamento
Apartamento;Botafogo;1;0;0;35;1300.0;439.0;23.0;1739.0;Apartamento
Apartamento;São Francisco Xavier;2;1;0;55;1300.0;439.0;14.0;1739.0;Apartamento
Apartamento;Ipanema;3;1;1;140;8500.0;2250.0;513.0;10750.0;Apartamento
Apartamento;Pechincha;2;1;0;50;1100.0;575.0;36.0;1675.0;Apartamento
Apartamento;Jardim Botânico;3;1;1;200;5900.0;1100.0;450.0;7000.0;Apartamento
Apartamento;Tijuca;4;2;1;125;2950.0;1530.0;197.0;4480.0;Apartamento
Apartamento;Tijuca;3;1;1;120;1800.0;1188.0;170.0;2988.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;263;10000.0;2589.0;62.0;12589.0;Apartamento
Apartamento;Realengo;2;1;0;52;700.0;390.0;;1090.0;Apartamento
Apartamento;Cachambi;2;0;0;75;900.0;200.0;;1100.0;Apartamento
Apartamento;Olaria;2;0;0;55;750.0;90.0;;840.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;108;1600.0;708.0;;2308.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;107;3500.0;1850.0;340.0;5350.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;82;1990.0;700.0;184.0;2690.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;2000.0;676.0;131.0;2676.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;2;153;2000.0;1414.0;352.0;3414.0;Apartamento
Apartamento;Barra da Tijuca;3;1;0;72;2200.0;600.0;;2800.0;Apartamento
Apartamento;Grajaú;1;0;1;50;1500.0;20.0;50.0;1520.0;Apartamento
Apartamento;Barra da Tijuca;1;0;0;65;2800.0;903.0;;3703.0;Apartamento
Apartamento;Copacabana;3;1;1;180;5000.0;2800.0;339.0;7800.0;Apartamento
Apartamento;Barra da Tijuca;2;1;2;94;2200.0;950.0;240.0;3150.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;2;120;1800.0;1107.0;190.0;2907.0;Apartamento
Apartamento;Grajaú;3;1;1;85;1450.0;407.0;;1857.0;Apartamento
Apartamento;Taquara;3;1;0;55;900.0;330.0;15.0;1230.0;Apartamento
Apartamento;Vila Valqueire;2;0;0;60;800.0;330.0;14.0;1130.0;Apartamento
Apartamento;Tijuca;2;0;0;60;1200.0;350.0;;1550.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1800.0;1100.0;140.0;2900.0;Apartamento
Apartamento;Méier;2;1;0;65;1200.0;465.0;;1665.0;Apartamento
Apartamento;Tomás Coelho;2;1;0;50;650.0;228.0;;878.0;Apartamento
Apartamento;Glória;1;0;0;30;1100.0;361.0;24.0;1461.0;Apartamento
Apartamento;Ipanema;3;1;2;135;7000.0;1300.0;493.0;8300.0;Apartamento
Apartamento;Flamengo;2;1;2;87;5000.0;1400.0;435.0;6400.0;Apartamento
Apartamento;Centro;2;0;0;60;1500.0;500.0;130.0;2000.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;167;3000.0;1150.0;354.0;4150.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;113;2800.0;1550.0;180.0;4350.0;Apartamento
Apartamento;Jardim Botânico;2;1;0;70;3000.0;1283.0;193.0;4283.0;Apartamento
Apartamento;Botafogo;2;1;1;79;4350.0;1100.0;244.0;5450.0;Apartamento
Apartamento;Laranjeiras;4;1;2;170;5200.0;1100.0;280.0;6300.0;Apartamento
Apartamento;Ilha do Governador;2;1;0;48;1100.0;395.0;24.0;1495.0;Apartamento
Apartamento;Leme;3;1;1;197;7500.0;1970.0;;9470.0;Apartamento
Apartamento;Copacabana;4;0;0;160;5500.0;1700.0;230.0;7200.0;Apartamento
Apartamento;Laranjeiras;3;1;1;127;2500.0;962.0;;3462.0;Apartamento
Apartamento;São Conrado;2;2;1;96;3500.0;1000.0;200.0;4500.0;Apartamento
Apartamento;Tijuca;3;0;0;90;1800.0;873.0;75.0;2673.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;58;1700.0;1100.0;;2800.0;Apartamento
Apartamento;Maracanã;2;0;0;60;950.0;620.0;20.0;1570.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;130;5500.0;1750.0;410.0;7250.0;Apartamento
Apartamento;Copacabana;4;1;1;274;8000.0;1746.0;7077.0;9746.0;Apartamento
Apartamento;Copacabana;1;0;0;42;1400.0;650.0;50.0;2050.0;Apartamento
Apartamento;Copacabana;2;1;1;115;4500.0;1150.0;284.0;5650.0;Apartamento
Apartamento;Laranjeiras;3;1;1;143;4800.0;1600.0;213.0;6400.0;Apartamento
Apartamento;Lapa;1;0;0;45;1500.0;500.0;180.0;2000.0;Apartamento
Apartamento;Guadalupe;2;1;0;40;600.0;293.0;53.0;893.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;145;3700.0;1800.0;350.0;5500.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;180;3000.0;1109.0;439.0;4109.0;Apartamento
Apartamento;Tijuca;4;2;1;188;2000.0;2000.0;309.0;4000.0;Apartamento
Apartamento;Campo Grande;2;0;0;50;600.0;;;;Apartamento
Apartamento;São Conrado;3;3;1;240;5200.0;3400.0;;8600.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;3000.0;1603.0;;4603.0;Apartamento
Apartamento;Copacabana;3;1;1;130;6000.0;1000.0;;7000.0;Apartamento
Apartamento;Copacabana;1;0;0;35;2300.0;;;;Apartamento
Apartamento;Laranjeiras;3;1;1;130;4200.0;1600.0;241.0;5800.0;Apartamento
Apartamento;Humaitá;2;1;0;75;3000.0;950.0;;3950.0;Apartamento
Apartamento;Tijuca;2;0;0;67;1800.0;;24.0;;Apartamento
Apartamento;Flamengo;3;1;0;165;5500.0;1550.0;350.0;7050.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;130;3300.0;2185.0;300.0;5485.0;Apartamento
Apartamento;Centro;1;0;0;40;1500.0;400.0;24.0;1900.0;Apartamento
Apartamento;Jardim Botânico;3;0;0;67;2500.0;686.0;;3186.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;3000.0;800.0;;3800.0;Apartamento
Apartamento;Ipanema;3;1;1;120;7000.0;1800.0;370.0;8800.0;Apartamento
Apartamento;Méier;2;0;0;46;800.0;507.0;13.0;1307.0;Apartamento
Apartamento;Rio Comprido;1;1;0;40;1200.0;352.0;340.0;1552.0;Apartamento
Apartamento;Tijuca;2;1;0;112;1800.0;335.0;134.0;2135.0;Apartamento
Apartamento;Copacabana;3;1;1;140;5000.0;1450.0;;6450.0;Apartamento
Apartamento;Copacabana;1;0;1;35;1800.0;560.0;68.0;2360.0;Apartamento
Apartamento;Gávea;2;0;1;146;4000.0;617.0;;4617.0;Apartamento
Apartamento;Barra da Tijuca;4;2;0;145;3500.0;2366.0;470.0;5866.0;Apartamento
Apartamento;Leblon;2;1;0;68;3500.0;1000.0;130.0;4500.0;Apartamento
Apartamento;Leblon;3;2;1;170;8000.0;2000.0;450.0;10000.0;Apartamento
Apartamento;Ramos;2;1;0;54;1100.0;230.0;;1330.0;Apartamento
Apartamento;Jardim Botânico;2;0;0;50;2100.0;812.0;;2912.0;Apartamento
Apartamento;São Conrado;1;2;1;105;6500.0;2014.0;629.0;8514.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;140;3000.0;1480.0;190.0;4480.0;Apartamento
Apartamento;Botafogo;3;1;0;109;3000.0;1094.0;174.0;4094.0;Apartamento
Apartamento;Botafogo;1;0;0;37;1500.0;400.0;53.0;1900.0;Apartamento
Apartamento;Vila Isabel;2;1;0;65;1800.0;750.0;;2550.0;Apartamento
Apartamento;Jacarepaguá;2;0;1;73;1000.0;543.0;58.0;1543.0;Apartamento
Apartamento;Tanque;3;2;2;91;1200.0;525.0;106.0;1725.0;Apartamento
Apartamento;Olaria;2;1;0;74;900.0;605.0;;1505.0;Apartamento
Apartamento;Copacabana;2;0;1;78;3000.0;;;;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;2200.0;1600.0;350.0;3800.0;Apartamento
Apartamento;Flamengo;4;1;0;250;5300.0;2200.0;701.0;7500.0;Apartamento
Apartamento;Campo Grande;2;1;0;47;600.0;330.0;;930.0;Apartamento
Apartamento;Maracanã;2;0;0;64;1300.0;460.0;;1760.0;Apartamento
Apartamento;Ipanema;3;1;1;127;7000.0;1048.0;294.0;8048.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;75;3200.0;1000.0;110.0;4200.0;Apartamento
Apartamento;Jardim Botânico;3;1;1;105;3800.0;1015.0;238.0;4815.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;120;3000.0;778.0;298.0;3778.0;Apartamento
Apartamento;Copacabana;2;0;0;80;2000.0;800.0;150.0;2800.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;140;3000.0;2300.0;421.0;5300.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;120;5300.0;2500.0;783.0;7800.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;0;94;1500.0;1045.0;;2545.0;Apartamento
Apartamento;Barra da Tijuca;4;0;2;153;3515.0;2100.0;2500.0;5615.0;Apartamento
Apartamento;Botafogo;1;0;0;36;1300.0;616.0;57.0;1916.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;5800.0;2100.0;;7900.0;Apartamento
Apartamento;Botafogo;3;2;1;140;5000.0;1500.0;424.0;6500.0;Apartamento
Apartamento;Tijuca;2;1;0;75;2000.0;590.0;75.0;2590.0;Apartamento
Apartamento;Taquara;2;1;1;120;2320.0;540.0;350.0;2860.0;Apartamento
Apartamento;Jacarepaguá;2;0;0;55;1200.0;530.0;;1730.0;Apartamento
Apartamento;Barra da Tijuca;3;3;1;270;8000.0;3000.0;530.0;11000.0;Apartamento
Apartamento;Campo Grande;2;1;0;45;750.0;75.0;;825.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;0;85;2600.0;850.0;;3450.0;Apartamento
Apartamento;Copacabana;1;0;0;60;2300.0;550.0;86.0;2850.0;Apartamento
Apartamento;Maracanã;2;0;0;58;1500.0;550.0;;2050.0;Apartamento
Apartamento;Ipanema;2;1;0;108;3500.0;1149.0;3184.0;4649.0;Apartamento
Apartamento;Lagoa;3;2;2;222;9000.0;4720.0;980.0;13720.0;Apartamento
Apartamento;Ipanema;1;1;1;74;6500.0;3561.0;465.0;10061.0;Apartamento
Apartamento;Centro;1;0;0;45;2000.0;633.0;779.0;2633.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;113;3200.0;1500.0;339.0;4700.0;Apartamento
Apartamento;Ipanema;2;0;0;70;2500.0;667.0;128.0;3167.0;Apartamento
Apartamento;Bonsucesso;3;0;1;82;1500.0;470.0;;1970.0;Apartamento
Apartamento;Ipanema;3;1;1;156;4000.0;1500.0;252.0;5500.0;Apartamento
Apartamento;Tijuca;2;1;1;103;2600.0;550.0;150.0;3150.0;Apartamento
Apartamento;Tijuca;3;2;1;132;2800.0;1216.0;200.0;4016.0;Apartamento
Apartamento;Cachambi;1;1;0;45;700.0;210.0;;910.0;Apartamento
Apartamento;Leblon;3;1;1;142;9000.0;1536.0;569.0;10536.0;Apartamento
Apartamento;Copacabana;2;0;0;80;3000.0;580.0;120.0;3580.0;Apartamento
Apartamento;Lagoa;2;0;0;90;2100.0;1800.0;400.0;3900.0;Apartamento
Apartamento;São Conrado;4;2;1;149;5500.0;1760.0;3900.0;7260.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;110;1800.0;577.0;157.0;2377.0;Apartamento
Apartamento;Taquara;2;0;0;55;900.0;298.0;13.0;1198.0;Apartamento
Apartamento;Tijuca;2;0;0;70;1300.0;580.0;30.0;1880.0;Apartamento
Apartamento;Pilares;2;1;0;55;1000.0;209.0;;1209.0;Apartamento
Apartamento;Tijuca;1;0;0;40;1500.0;611.0;24.0;2111.0;Apartamento
Apartamento;Botafogo;1;1;0;40;2990.0;1020.0;183.0;4010.0;Apartamento
Apartamento;Laranjeiras;3;0;1;120;2200.0;600.0;;2800.0;Apartamento
Apartamento;Méier;1;0;0;40;1100.0;500.0;13.0;1600.0;Apartamento
Apartamento;Méier;2;1;0;46;900.0;420.0;13.0;1320.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;60;2300.0;1019.0;137.0;3319.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2950.0;1430.0;200.0;4380.0;Apartamento
Apartamento;Barra da Tijuca;2;1;0;52;1200.0;470.0;200.0;1670.0;Apartamento
Apartamento;Ipanema;2;1;0;100;4200.0;800.0;120.0;5000.0;Apartamento
Apartamento;Catete;3;0;0;128;3000.0;800.0;210.0;3800.0;Apartamento
Apartamento;Campo Grande;2;0;0;60;750.0;;;;Apartamento
Apartamento;Copacabana;0;0;0;15;100.0;;;;Apartamento
Apartamento;Camorim;4;2;2;230;2400.0;818.0;305.0;3218.0;Apartamento
Apartamento;Tijuca;2;1;1;60;2200.0;694.0;47.0;2894.0;Apartamento
Apartamento;Penha;1;0;0;50;900.0;250.0;;1150.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;80;4000.0;1721.0;311.0;5721.0;Apartamento
Apartamento;Jacarepaguá;1;1;1;42;1200.0;720.0;30.0;1920.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;2200.0;1280.0;3200.0;3480.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3240.0;950.0;;4190.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;166;7500.0;2200.0;6650.0;9700.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;84;2150.0;430.0;;2580.0;Apartamento
Apartamento;Tijuca;2;1;1;70;2000.0;600.0;75.0;2600.0;Apartamento
Apartamento;Ipanema;2;1;1;77;3600.0;1360.0;;4960.0;Apartamento
Apartamento;Laranjeiras;3;0;0;90;3000.0;1000.0;23.0;4000.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;90;1900.0;1200.0;98.0;3100.0;Apartamento
Apartamento;Copacabana;3;1;0;122;2700.0;1402.0;187.0;4102.0;Apartamento
Apartamento;Vila Valqueire;3;1;1;92;1800.0;355.0;;2155.0;Apartamento
Apartamento;Ipanema;3;1;1;150;6000.0;1580.0;470.0;7580.0;Apartamento
Apartamento;Jacarepaguá;2;1;1;131;2500.0;1000.0;180.0;3500.0;Apartamento
Apartamento;Engenho de Dentro;2;1;1;73;1200.0;731.0;13.0;1931.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7000.0;;;;Apartamento
Apartamento;Flamengo;2;1;1;70;2800.0;1350.0;220.0;4150.0;Apartamento
Apartamento;Ipanema;2;2;0;75;5000.0;2505.0;320.0;7505.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;70;1800.0;1095.0;;2895.0;Apartamento
Apartamento;Leblon;2;0;1;55;3750.0;1000.0;140.0;4750.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;1550.0;790.0;;2340.0;Apartamento
Apartamento;Tijuca;2;1;0;90;2800.0;800.0;70.0;3600.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1150.0;255.0;3350.0;Apartamento
Apartamento;Botafogo;1;1;1;45;2600.0;1100.0;180.0;3700.0;Apartamento
Apartamento;Copacabana;3;0;1;156;2500.0;984.0;248.0;3484.0;Apartamento
Apartamento;Quintino Bocaiúva;2;1;0;55;600.0;360.0;;960.0;Apartamento
Apartamento;Botafogo;2;1;1;89;3200.0;780.0;181.0;3980.0;Apartamento
Apartamento;Campo Grande;2;1;0;55;800.0;;;;Apartamento
Apartamento;Botafogo;1;0;0;34;1200.0;506.0;54.0;1706.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;95;1800.0;764.0;95.0;2564.0;Apartamento
Apartamento;Flamengo;3;1;1;140;3000.0;2500.0;370.0;5500.0;Apartamento
Apartamento;Gávea;4;1;1;229;4000.0;3162.0;447.0;7162.0;Apartamento
Apartamento;Botafogo;2;1;2;84;4650.0;1130.0;260.0;5780.0;Apartamento
Apartamento;Cachambi;2;1;1;70;1750.0;556.0;77.0;2306.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;73;1500.0;1200.0;237.0;2700.0;Apartamento
Apartamento;Grajaú;2;1;1;75;1200.0;840.0;71.0;2040.0;Apartamento
Apartamento;Barra da Tijuca;4;4;4;310;8000.0;2150.0;1038.0;10150.0;Apartamento
Apartamento;Leblon;2;1;1;80;3600.0;1125.0;;4725.0;Apartamento
Apartamento;Humaitá;1;1;0;34;2500.0;333.0;;2833.0;Apartamento
Apartamento;Leblon;3;1;1;130;5250.0;1360.0;430.0;6610.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;80;1300.0;1033.0;140.0;2333.0;Apartamento
Apartamento;Copacabana;2;0;0;71;2800.0;855.0;136.0;3655.0;Apartamento
Apartamento;Barra da Tijuca;3;0;1;98;3300.0;1100.0;90.0;4400.0;Apartamento
Apartamento;Tijuca;1;0;0;50;1200.0;600.0;48.0;1800.0;Apartamento
Apartamento;Ipanema;4;3;1;175;7500.0;1550.0;;9050.0;Apartamento
Apartamento;Copacabana;2;1;0;61;2500.0;877.0;132.0;3377.0;Apartamento
Apartamento;Grajaú;2;1;1;70;1300.0;1000.0;90.0;2300.0;Apartamento
Apartamento;Copacabana;3;0;1;90;2350.0;1237.0;123.0;3587.0;Apartamento
Apartamento;Maracanã;2;0;0;78;1900.0;768.0;79.0;2668.0;Apartamento
Apartamento;Laranjeiras;2;1;2;63;2700.0;934.0;;3634.0;Apartamento
Apartamento;Barra da Tijuca;3;0;2;212;5500.0;1200.0;682.0;6700.0;Apartamento
Apartamento;Andaraí;1;0;0;40;1000.0;340.0;190.0;1340.0;Apartamento
Apartamento;Leblon;4;2;2;160;7000.0;1900.0;733.0;8900.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1600.0;1276.0;200.0;2876.0;Apartamento
Apartamento;Barra da Tijuca;3;3;1;135;10000.0;2600.0;700.0;12600.0;Apartamento
Apartamento;Copacabana;1;0;0;18;1500.0;;;;Apartamento
Apartamento;Tijuca;3;2;0;126;2000.0;550.0;1100.0;2550.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2300.0;816.0;224.0;3116.0;Apartamento
Apartamento;Todos os Santos;1;1;1;48;1000.0;490.0;;1490.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;97;1900.0;1100.0;140.0;3000.0;Apartamento
Apartamento;Méier;2;0;0;59;1100.0;681.0;;1781.0;Apartamento
Apartamento;São Conrado;2;1;1;100;3000.0;830.0;360.0;3830.0;Apartamento
Apartamento;Jardim Guanabara;2;1;0;65;1500.0;;;;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1250.0;550.0;6750.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;300;4200.0;1236.0;3327.0;5436.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;180;2600.0;900.0;442.0;3500.0;Apartamento
Apartamento;Copacabana;3;2;1;156;3900.0;1650.0;2804.0;5550.0;Apartamento
Apartamento;Leme;2;0;0;75;2400.0;878.0;;3278.0;Apartamento
Apartamento;Laranjeiras;3;0;1;147;4500.0;1290.0;226.0;5790.0;Apartamento
Apartamento;Campo Grande;4;2;1;180;3000.0;900.0;;3900.0;Apartamento
Apartamento;Copacabana;2;0;0;64;2200.0;780.0;144.0;2980.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;70;1800.0;700.0;60.0;2500.0;Apartamento
Apartamento;Copacabana;2;1;1;115;3800.0;1150.0;235.0;4950.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;84;2000.0;1300.0;;3300.0;Apartamento
Apartamento;Cachambi;2;1;1;75;1300.0;300.0;37.0;1600.0;Apartamento
Apartamento;Copacabana;4;1;1;150;4800.0;1907.0;263.0;6707.0;Apartamento
Apartamento;Leblon;2;1;0;82;3500.0;1120.0;;4620.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1400.0;;3600.0;Apartamento
Apartamento;Leblon;2;0;0;75;3900.0;462.0;159.0;4362.0;Apartamento
Apartamento;Engenho de Dentro;1;0;0;30;300.0;50.0;;350.0;Apartamento
Apartamento;Vila da Penha;2;0;0;50;900.0;200.0;;1100.0;Apartamento
Apartamento;Ipanema;3;1;0;100;6000.0;1583.0;280.0;7583.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;39;1500.0;439.0;;1939.0;Apartamento
Apartamento;Ipanema;2;1;1;85;7000.0;;;;Apartamento
Apartamento;Ipanema;3;1;1;152;7400.0;1720.0;553.0;9120.0;Apartamento
Apartamento;Campo Grande;3;1;0;65;700.0;330.0;;1030.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;92;1650.0;900.0;;2550.0;Apartamento
Apartamento;São Conrado;3;2;1;150;4000.0;1600.0;455.0;5600.0;Apartamento
Apartamento;Botafogo;3;1;1;101;5100.0;1340.0;341.0;6440.0;Apartamento
Apartamento;Vila Isabel;2;0;0;65;1650.0;200.0;52.0;1850.0;Apartamento
Apartamento;Irajá;2;1;0;87;1456.0;;;;Apartamento
Apartamento;Leblon;2;1;1;82;3500.0;1120.0;389.0;4620.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;97;2650.0;875.0;205.0;3525.0;Apartamento
Apartamento;Copacabana;3;1;0;120;3500.0;1500.0;1200.0;5000.0;Apartamento
Apartamento;Lagoa;3;1;1;137;5500.0;1350.0;;6850.0;Apartamento
Apartamento;Jardim Botânico;4;2;1;160;4500.0;2437.0;436.0;6937.0;Apartamento
Apartamento;Leblon;3;1;0;155;7000.0;2650.0;550.0;9650.0;Apartamento
Apartamento;Barra da Tijuca;4;3;2;237;7000.0;3400.0;580.0;10400.0;Apartamento
Apartamento;Ipanema;2;0;1;86;4500.0;760.0;260.0;5260.0;Apartamento
Apartamento;Tijuca;3;2;1;116;3500.0;1210.0;317.0;4710.0;Apartamento
Apartamento;Jacarepaguá;1;0;0;30;550.0;18.0;8.0;568.0;Apartamento
Apartamento;Ipanema;3;1;1;100;3000.0;1340.0;160.0;4340.0;Apartamento
Apartamento;Barra da Tijuca;4;2;2;140;5500.0;1800.0;700.0;7300.0;Apartamento
Apartamento;Tijuca;3;0;1;75;2300.0;600.0;150.0;2900.0;Apartamento
Apartamento;Recreio dos Bandeirantes;4;3;3;246;3500.0;920.0;5118.0;4420.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;103;1700.0;1322.0;;3022.0;Apartamento
Apartamento;Barra da Tijuca;1;1;1;73;1300.0;1015.0;149.0;2315.0;Apartamento
Apartamento;Ipanema;2;1;0;80;3600.0;1200.0;;4800.0;Apartamento
Apartamento;Ipanema;3;2;1;130;5400.0;1600.0;530.0;7000.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;1200.0;1277.0;;2477.0;Apartamento
Apartamento;Campo Grande;1;0;0;50;500.0;;;;Apartamento
Apartamento;Pechincha;2;0;0;53;1200.0;520.0;60.0;1720.0;Apartamento
Apartamento;Leblon;2;1;1;70;6000.0;2055.0;230.0;8055.0;Apartamento
Apartamento;Méier;2;0;0;49;1200.0;532.0;35.0;1732.0;Apartamento
Apartamento;Leblon;2;1;0;108;5000.0;1081.0;280.0;6081.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;1000.0;500.0;4000.0;Apartamento
Apartamento;Campo Grande;2;1;0;55;700.0;;2.0;;Apartamento
Apartamento;Copacabana;1;0;0;28;1100.0;450.0;54.0;1550.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7500.0;1300.0;300.0;8800.0;Apartamento
Apartamento;Penha Circular;2;1;0;75;1300.0;490.0;;1790.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;120;2000.0;1600.0;3500.0;3600.0;Apartamento
Apartamento;Tijuca;3;1;1;99;1800.0;710.0;;2510.0;Apartamento
Apartamento;Bonsucesso;2;0;0;100;900.0;484.0;;1384.0;Apartamento
Apartamento;São Cristóvão;2;1;0;65;1100.0;379.0;;1479.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0;3900.0;Apartamento
Apartamento;Ipanema;2;1;0;70;3000.0;900.0;205.0;3900.0;Apartamento
Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0;2925.0;Apartamento
Apartamento;Pechincha;3;1;0;86;1000.0;670.0;84.0;1670.0;Apartamento
Apartamento;Barra da Tijuca;3;2;3;170;9000.0;1600.0;547.0;10600.0;Apartamento
Apartamento;Santa Teresa;2;1;0;80;1500.0;738.0;230.0;2238.0;Apartamento
Apartamento;Praça da Bandeira;1;0;0;38;1200.0;128.0;25.0;1328.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;148;4200.0;1800.0;600.0;6000.0;Apartamento
Apartamento;Botafogo;2;1;0;70;2600.0;700.0;;3300.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;90;2800.0;1000.0;100.0;3800.0;Apartamento
Apartamento;Botafogo;1;0;0;40;2300.0;402.0;;2702.0;Apartamento
Apartamento;Flamengo;3;1;2;160;3900.0;900.0;220.0;4800.0;Apartamento
Apartamento;Lagoa;3;1;1;135;4100.0;1734.0;623.0;5834.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;2900.0;1800.0;;4700.0;Apartamento
Apartamento;Tijuca;3;0;1;110;2500.0;700.0;150.0;3200.0;Apartamento
Apartamento;Flamengo;2;0;0;75;3800.0;700.0;150.0;4500.0;Apartamento
Apartamento;Flamengo;4;2;1;300;5500.0;2500.0;;8000.0;Apartamento
Apartamento;Ipanema;3;1;1;100;3300.0;1192.0;171.0;4492.0;Apartamento
Apartamento;Botafogo;3;1;0;115;3100.0;800.0;100.0;3900.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;89;3500.0;1015.0;;4515.0;Apartamento
Apartamento;Copacabana;3;0;1;107;3100.0;780.0;210.0;3880.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;300;5000.0;1980.0;595.0;6980.0;Apartamento
Apartamento;Anil;2;1;1;55;1500.0;550.0;;2050.0;Apartamento
Apartamento;Leblon;4;2;1;145;8500.0;1960.0;360.0;10460.0;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1200.0;450.0;10.0;1650.0;Apartamento
Apartamento;Botafogo;2;1;1;64;3800.0;980.0;210.0;4780.0;Apartamento
Apartamento;Lagoa;3;2;2;300;7900.0;2650.0;;10550.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;225;3000.0;790.0;;3790.0;Apartamento
Apartamento;Leblon;2;1;1;82;3300.0;1020.0;270.0;4320.0;Apartamento
Apartamento;Copacabana;4;1;2;230;4500.0;1400.0;250.0;5900.0;Apartamento
Apartamento;Botafogo;3;0;0;146;3000.0;850.0;;3850.0;Apartamento
Apartamento;Leblon;3;3;1;166;8500.0;3500.0;500.0;12000.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2600.0;1330.0;220.0;3930.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;111;1700.0;904.0;;2604.0;Apartamento
